2025-04-20 10:20:44,317 DEBUG   SenderThread:84930 [sender.py:send():375] send: telemetry
2025-04-20 10:20:44,318 DEBUG   SenderThread:84930 [sender.py:send():375] send: telemetry
2025-04-20 10:20:44,318 DEBUG   SenderThread:84930 [sender.py:send():375] send: files
2025-04-20 10:20:44,318 INFO    SenderThread:84930 [sender.py:_save_file():1378] saving file model-best.h5 with policy live
2025-04-20 10:20:44,318 DEBUG   SenderThread:84930 [sender.py:send():375] send: telemetry
2025-04-20 10:20:44,746 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/wandb-metadata.json
2025-04-20 10:20:44,746 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/output.log
2025-04-20 10:20:44,746 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/wandb-summary.json
2025-04-20 10:20:44,747 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/requirements.txt
2025-04-20 10:20:44,811 INFO    wandb-upload_0:84930 [upload_job.py:push():137] Uploaded file /var/folders/s5/m528_dfj42ggvtqwcz6_rrgh0000gn/T/tmps4r8iavbwandb/y6j9hmq6-wandb-metadata.json
2025-04-20 10:20:45,372 DEBUG   SenderThread:84930 [sender.py:send():375] send: telemetry
2025-04-20 10:20:46,752 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/output.log
2025-04-20 10:20:47,300 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:48,092 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:48,753 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/output.log
2025-04-20 10:20:50,760 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/output.log
2025-04-20 10:20:52,321 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:53,111 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:56,979 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:20:56,980 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:20:58,131 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:58,281 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:20:58,897 INFO    Thread-12 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102026-wdr8stq1/files/config.yaml
2025-04-20 10:20:58,907 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:20:58,907 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:21:03,278 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:03,563 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:08,295 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:08,577 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:11,983 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:21:11,984 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:21:13,309 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:13,836 INFO    Thread-25 :84930 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/liswahyuni/Documents/PrincipalAIEngineer_SMARTM2M_Indonesia/wandb/run-20250420_102043-9c6djhbr/files/config.yaml
2025-04-20 10:21:13,910 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: stop_status
2025-04-20 10:21:13,910 DEBUG   SenderThread:84930 [sender.py:send_request():402] send_request: stop_status
2025-04-20 10:21:14,305 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:19,192 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
2025-04-20 10:21:19,320 DEBUG   HandlerThread:84930 [handler.py:handle_request():144] handle_request: status_report
